  0.70	7156	7156	U	0	unclassified
 99.30	1018752	14	R	1	root
 99.30	1018699	6	R1	131567	  cellular organisms
 99.29	1018644	52	D	2	    Bacteria
 99.28	1018532	2	D1	1783272	      Terrabacteria group
 99.28	1018511	3	P	201174	        Actinobacteria
 99.28	1018507	182	C	1760	          Actinobacteria
 99.26	1018265	403	O	85007	            Corynebacteriales
 99.21	1017834	15226	F	1762	              Mycobacteriaceae
 97.72	1002521	78231	G	1763	                Mycobacterium
 87.97	902443	51398	G1	120793	                  Mycobacterium avium complex (MAC)
 82.84	849836	477716	S	1764	                    Mycobacterium avium
 34.71	356134	354336	S1	439334	                      Mycobacterium avium subsp. hominissuis
  0.18	1798	1798	S2	1229671	                        Mycobacterium avium subsp. hominissuis TH135
  1.41	14469	14404	S1	1770	                      Mycobacterium avium subsp. paratuberculosis
  0.01	52	52	S2	262316	                        Mycobacterium avium subsp. paratuberculosis K-10
  0.00	13	13	S2	1199187	                        Mycobacterium avium subsp. paratuberculosis MAP4
  0.12	1202	891	S1	44454	                      Mycobacterium avium subsp. avium
  0.02	215	215	S2	1299329	                        Mycobacterium avium subsp. avium 2285 (S)
  0.01	96	96	S2	1299330	                        Mycobacterium avium subsp. avium 2285 (R)
  0.03	315	315	S1	243243	                      Mycobacterium avium 104
  0.10	986	986	S	222805	                    Mycobacterium chimaera
  0.01	85	17	S	1767	                    Mycobacterium intracellulare
  0.00	46	2	S1	1203599	                      Mycobacterium intracellulare subsp. yongonense
  0.00	44	44	S2	1138871	                        Mycobacterium intracellulare subsp. yongonense 05-1390
  0.00	16	0	S1	35617	                      Mycobacterium intracellulare subsp. intracellulare
  0.00	16	16	S2	1232724	                        Mycobacterium intracellulare subsp. intracellulare MTCC 9506
  0.00	3	3	S1	487521	                      Mycobacterium intracellulare ATCC 13950
  0.00	3	3	S1	1299331	                      Mycobacterium intracellulare 1956
  0.01	70	0	S	339268	                    Mycobacterium colombiense
  0.01	70	70	S1	1041522	                      Mycobacterium colombiense CECT 3035
  0.01	52	52	S	701042	                    Mycobacterium marseillense
  0.00	16	16	S	1138383	                    Mycobacterium paraintracellulare
  2.08	21383	10055	G1	77643	                  Mycobacterium tuberculosis complex
  0.98	10005	9118	S	1773	                    Mycobacterium tuberculosis
  0.01	82	82	S1	1352573	                      Mycobacterium tuberculosis PanR0601
  0.01	81	39	S1	1765	                      Mycobacterium tuberculosis variant bovis
  0.00	42	3	S2	33892	                        Mycobacterium tuberculosis variant bovis BCG
  0.00	29	29	S3	998092	                          Mycobacterium tuberculosis variant bovis BCG str. ATCC 35743
  0.00	9	9	S3	561275	                          Mycobacterium tuberculosis variant bovis BCG str. Tokyo 172
  0.00	1	1	S3	413996	                          Mycobacterium tuberculosis variant bovis BCG str. Moreau RDJ
  0.00	43	5	S1	83332	                      Mycobacterium tuberculosis H37Rv
  0.00	23	23	S2	757419	                        Mycobacterium tuberculosis H37RvCO
  0.00	9	9	S2	757418	                        Mycobacterium tuberculosis H37RvMA
  0.00	6	6	S2	757421	                        Mycobacterium tuberculosis H37RvLP
  0.00	43	43	S1	1346778	                      Mycobacterium tuberculosis PanR0315
  0.00	40	40	S1	1346776	                      Mycobacterium tuberculosis PanR0317
  0.00	32	13	S1	1306414	                      Mycobacterium tuberculosis EAI5
  0.00	19	19	S2	1310115	                        Mycobacterium tuberculosis EAI5/NITR206
  0.00	32	32	S1	1334079	                      Mycobacterium tuberculosis 1821ADB38
  0.00	31	31	S1	1346781	                      Mycobacterium tuberculosis PanR0311
  0.00	28	14	S1	33894	                      Mycobacterium tuberculosis variant africanum
  0.00	14	14	S2	572418	                        Mycobacterium tuberculosis variant africanum GM041182
  0.00	24	24	S1	1306400	                      Mycobacterium tuberculosis str. Beijing/NITR203
